Observation id	tasnia.jennifer.dyad9.a2b							
1697.850	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	bite female	Reproductive		POINT
1698.104	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	bite female	Reproductive		POINT
1706.856	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
1707.104	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	bite female	Reproductive		POINT
1713.854	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
1715.354	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	bite female	Reproductive		POINT
1718.852	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
1721.354	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
1730.334	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	Foraging	Other		POINT
1759.106	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	Chases Male	Aggressive		POINT
1759.604	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	Bite	Aggressive		POINT
1764.854	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
1765.102	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	bite female	Reproductive		POINT
1767.352	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
1768.364	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	bite female	Reproductive		POINT
1774.136	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
1776.150	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	bite female	Reproductive		POINT
1783.588	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	Foraging	Other		POINT
1803.352	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
1808.608	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	bite female	Reproductive		POINT
1813.856	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	bite female	Reproductive		POINT
1836.088	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	Foraging	Other		POINT
1843.104	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
1844.604	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
1849.852	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
1850.652	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
1861.354	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
1864.354	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
1865.354	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
1873.854	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	Chases Male	Aggressive		POINT
1874.106	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	Bite	Aggressive		POINT
1876.852	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	Bite	Aggressive		POINT
1886.354	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	bite female	Reproductive		POINT
1887.604	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	bite female	Reproductive		POINT
1894.354	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
1894.854	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	bite female	Reproductive		POINT
1903.088	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	Foraging	Other		POINT
1907.354	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
1907.858	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
1910.106	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
1913.854	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	bite female	Reproductive		POINT
1926.336	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	Foraging	Other		POINT
1927.606	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
1930.354	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
1934.588	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	Foraging	Other		POINT
1953.106	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	Entry /Exit Pot	Reproductive		POINT
1968.356	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	Dig Pot/Substrate	Reproductive		POINT
2006.356	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	Entry /Exit Pot	Reproductive		POINT
2007.106	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	Foraging	Other		POINT
2009.582	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	Foraging	Other		POINT
2055.354	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
2056.356	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	bite female	Reproductive		POINT
2056.856	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
2063.356	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
2065.104	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	bite female	Reproductive		POINT
2076.085	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	Foraging	Other		POINT
2120.856	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH030530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
2131.295	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	Foraging	Other		POINT
2133.542	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
2135.290	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	bite female	Reproductive		POINT
2139.542	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	Bite	Aggressive		POINT
2140.794	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	Bite	Aggressive		POINT
2151.044	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	Foraging	Other		POINT
2155.288	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	Chases Male	Aggressive		POINT
2158.295	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	Foraging	Other		POINT
2160.790	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
2162.796	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
2162.796	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	bite female	Reproductive		POINT
2170.542	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
2174.792	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	Foraging	Other		POINT
2185.540	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
2187.540	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
2190.290	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	Bite	Aggressive		POINT
2192.292	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
2206.295	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	Foraging	Other		POINT
2292.790	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	bite female	Reproductive		POINT
2376.044	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	Bite	Aggressive		POINT
2376.044	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	head on head fight	Aggressive		POINT
2393.620	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	bite female	Reproductive		POINT
2396.344	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	bite female	Reproductive		POINT
2396.790	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
2397.292	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	bite female	Reproductive		POINT
2413.794	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	bite female	Reproductive		POINT
2420.540	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	bite female	Reproductive		POINT
2437.295	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	Foraging	Other		POINT
2446.792	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
2447.792	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	bite female	Reproductive		POINT
2450.792	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
2452.040	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
2455.542	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
2457.292	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
2496.292	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	bite female	Reproductive		POINT
2496.538	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
2497.542	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	bite female	Reproductive		POINT
2512.290	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	Circle	Reproductive		POINT
2523.544	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	Foraging	Other		POINT
2544.040	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
2547.292	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	bite female	Reproductive		POINT
2550.540	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
2554.790	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	bite female	Reproductive		POINT
2555.292	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
2557.790	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	Foraging	Other		POINT
2561.042	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
2562.298	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
2564.290	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
2564.790	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	bite female	Reproductive		POINT
2597.044	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	Foraging	Other		POINT
2718.544	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	Foraging	Other		POINT
2734.290	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
2737.542	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	bite female	Reproductive		POINT
2738.290	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	bite female	Reproductive		POINT
2751.042	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	bite female	Reproductive		POINT
2761.290	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
2763.042	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	bite female	Reproductive		POINT
2800.176	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	bite female	Reproductive		POINT
2806.924	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	bite female	Reproductive		POINT
2807.924	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	Chases Female	Aggressive		POINT
2818.295	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH040530.MP4	2862.960	59.94	Dominant	Foraging	Other		POINT
2854.770	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH050530.MP4	2862.960	59.94	Dominant	Entry /Exit Pot	Reproductive		POINT
2859.018	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A2B/GH050530.MP4	2862.960	59.94	Dominant	Dig Pot/Substrate	Reproductive		POINT
