Observation id	Dyad12.A2D.AC							
2762.147	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
2763.647	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
2765.147	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
2768.400	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
2771.899	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
2796.435	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Entry/exit pot	Reproductive		POINT
2802.580	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Subordinate	Bite female	Reproductive		POINT
2815.085	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Subordinate	Bite female	Reproductive		POINT
2821.968	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Entry/exit pot	Reproductive		POINT
2824.968	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
2838.483	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
2843.486	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
2844.486	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
2846.236	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
2848.736	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
2850.237	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
2860.986	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Bite female	Reproductive		POINT
2863.736	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
2889.245	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
2905.494	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
2907.304	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
2908.554	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Bite female	Reproductive		POINT
2910.554	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
2912.304	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
2915.304	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
2943.089	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
2946.595	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Bite female	Reproductive		POINT
2968.094	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Bite female	Reproductive		POINT
3037.605	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Foraging	Other		STOP
3051.598	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
3055.450	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
3056.699	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
3149.045	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Foraging	Other		START
3171.939	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Subordinate	Bite female	Reproductive		POINT
3185.045	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
3188.047	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases male	Aggressive		POINT
3188.333	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Subordinate	Flee	Other		POINT
3191.046	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Bite female	Reproductive		POINT
3192.546	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Bite female	Reproductive		POINT
3195.546	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
3197.046	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
3201.297	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
3203.797	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
3219.342	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Subordinate	Flee	Other		POINT
3223.547	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
3228.796	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
3230.087	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Subordinate	Bite female	Reproductive		POINT
3232.047	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
3252.141	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Foraging	Other		STOP
3271.647	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
3273.409	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
3274.410	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
3275.911	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
3278.337	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Subordinate	Bite female	Reproductive		POINT
3285.675	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Subordinate	Bite female	Reproductive		POINT
3286.409	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
3287.676	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Subordinate	Bite female	Reproductive		POINT
3299.660	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Bite	Aggressive		POINT
3300.926	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Subordinate	Flee	Other		POINT
3301.160	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Bite female	Reproductive		POINT
3307.675	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Subordinate	Bite female	Reproductive		POINT
3309.675	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Subordinate	Bite female	Reproductive		POINT
3309.912	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
3310.958	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
3317.175	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Subordinate	Bite female	Reproductive		POINT
3324.968	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
3339.968	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Bite female	Reproductive		POINT
3342.468	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Bite female	Reproductive		POINT
3346.468	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Bite female	Reproductive		POINT
3348.718	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
3389.430	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Subordinate	Bite female	Reproductive		POINT
3390.286	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
3392.286	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Bite female	Reproductive		POINT
3437.223	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Subordinate	Bite female	Reproductive		POINT
3442.534	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Foraging	Other		START
3470.287	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Foraging	Other		STOP
3485.133	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Subordinate	Bite female	Reproductive		POINT
3489.793	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Foraging	Other		START
3551.447	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
3551.697	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
3553.949	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
3559.450	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
3566.700	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Bite female	Reproductive		POINT
3572.217	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Subordinate	Bite female	Reproductive		POINT
3580.717	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Subordinate	Bite female	Reproductive		POINT
3580.723	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
3595.226	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Foraging	Other		STOP
3616.223	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Foraging	Other		START
3621.272	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Subordinate	Bite female	Reproductive		POINT
3642.020	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Subordinate	Lateral side display	Aggressive		POINT
3646.223	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Lateral side display	Aggressive		POINT
3648.020	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Lateral side display	Aggressive		POINT
3652.476	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Bite	Aggressive		POINT
3653.275	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Subordinate	Flee	Other		POINT
3659.226	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Bite	Aggressive		POINT
3659.275	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Subordinate	Flee	Other		POINT
3686.522	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Subordinate	Bite female	Reproductive		POINT
3707.976	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Bite female	Reproductive		POINT
3709.275	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Subordinate	Flee	Other		POINT
3720.866	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Subordinate	Bite female	Reproductive		POINT
3721.973	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
3781.869	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
3795.619	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Bite female	Reproductive		POINT
3796.621	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Subordinate	Bite female	Reproductive		POINT
3799.369	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Bite female	Reproductive		POINT
3802.869	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Bite female	Reproductive		POINT
3818.122	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Bite female	Reproductive		POINT
3821.121	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Bite female	Reproductive		POINT
3826.122	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Bite female	Reproductive		POINT
3834.371	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
3845.625	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
3847.627	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
3850.874	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
3880.373	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Chases female	Aggressive		POINT
3885.872	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230524_Dyad 12/Yellow/A2D/Videos/GX030540.MP4	3910.670	29.97	Dominant	Entry/exit pot	Reproductive		POINT
